Wavelength,Flux
1969.47, 0.955288
1969.62, 1.05849
1969.77, 1.07673
1969.91, 1.05412
1970.06, 1.12863
1970.21, 1.04674
1970.35, 1.00249
1970.50, 1.03671
1970.65, 1.04088
1970.79, 1.08581
1970.94, 1.10210
1971.08, 1.20733
1971.23, 1.16012
1971.38, 1.21324
1971.52, 1.05830
1971.67, 1.04938
1971.82, 1.16588
1971.96, 1.09947
1972.11, 0.999002
1972.26, 1.06046
1972.40, 0.881148
1972.55, 0.911920
1972.69, 0.933440
1972.84, 1.11325
1972.99, 1.13580
1973.13, 1.03216
1973.28, 1.01266
1973.43, 1.12698
1973.57, 1.12403
1973.72, 1.04308
1973.87, 1.10959
1974.01, 1.17483
1974.16, 1.00554
1974.31, 1.07308
1974.45, 1.20068
1974.60, 1.34835
1974.74, 1.61620
1974.89, 2.64315
1975.04, 2.26299
1975.18, 1.99453
1975.33, 1.04146
1975.48, 1.01792
1975.62, 1.13081
1975.77, 1.02651
1975.92, 1.03639
1976.06, 1.23141
1976.21, 1.10143
1976.35, 1.25020
1976.50, 1.22608
1976.65, 1.18263
1976.79, 1.16880
1976.94, 0.959780
1977.09, 1.01849
1977.23, 1.38710
1977.38, 1.93802
1977.53, 1.63630
1977.67, 1.32439
1977.82, 1.01527
1977.96, 1.06330
1978.11, 0.984475
1978.26, 1.01433
1978.40, 1.12574
1978.55, 1.25324
1978.70, 1.14857
1978.84, 1.10010
1978.99, 1.07151
1979.14, 1.17788
1979.28, 1.14593
1979.43, 1.21230
1979.57, 1.21213
1979.72, 1.23374
1979.87, 1.23037
1980.01, 1.15267
1980.16, 1.19407
1980.31, 1.08386
1980.45, 1.19564
1980.60, 1.26030
1980.75, 1.27896
1980.89, 1.44383
1981.04, 1.28420
1981.18, 1.31126
1981.33, 1.24193
1981.48, 0.994728
1981.62, 1.08299
1981.77, 1.06356
1981.92, 1.15765
1982.06, 1.04540
1982.21, 1.23960
1982.36, 1.19656
1982.50, 1.83913
1982.65, 1.87016
1982.79, 1.54604
1982.94, 1.11286
1983.09, 0.983514
1983.23, 0.966470
1983.38, 1.10734
1983.53, 1.02961
1983.67, 1.19531
1983.82, 1.10837
1983.97, 1.10780
1984.11, 1.17741
1984.26, 1.32039
1984.41, 1.18670
1984.55, 1.12086
1984.70, 1.16404
1984.84, 1.27068
1984.99, 1.10586
1985.14, 1.25507
1985.28, 1.28447
1985.43, 1.27771
1985.58, 1.15674
1985.72, 1.14018
1985.87, 1.51973
1986.02, 2.66727
1986.16, 2.19123
1986.31, 1.73638
1986.45, 1.22613
1986.60, 0.883872
1986.75, 0.888457
1986.89, 1.05303
1987.04, 1.09246
1987.19, 1.18731
1987.33, 1.27202
1987.48, 1.08098
1987.63, 1.11454
1987.77, 1.04004
1987.92, 1.20801
1988.06, 1.15846
1988.21, 1.09157
1988.36, 1.24185
1988.50, 1.01452
1988.65, 1.03516
1988.80, 1.02035
1988.94, 1.21723
1989.09, 1.05388
1989.24, 1.17606
1989.38, 1.19298
1989.53, 1.38526
1989.67, 1.98381
1989.82, 1.67729
1989.97, 1.35850
1990.11, 1.21819
1990.26, 1.17619
1990.41, 1.19505
1990.55, 1.07755
1990.70, 1.28617
1990.85, 1.33679
1990.99, 0.979482
1991.14, 1.08361
1991.28, 1.13953
1991.43, 1.29075
1991.58, 1.22422
1991.72, 1.15408
1991.87, 1.00083
1992.02, 1.17460
1992.16, 1.11969
1992.31, 1.20083
1992.46, 1.17739
1992.60, 1.26551
1992.75, 1.26646
1992.90, 2.14327
1993.04, 3.13468
1993.19, 2.57594
1993.33, 1.68530
1993.48, 1.02877
1993.63, 1.05653
1993.77, 0.977800
1993.92, 1.17500
1994.07, 1.02593
1994.21, 1.05359
1994.36, 0.966508
1994.51, 1.15232
1994.65, 0.952811
1994.80, 1.13874
1994.94, 1.14447
1995.09, 1.15242
1995.24, 1.06294
1995.38, 1.04327
1995.53, 1.22328
1995.68, 1.22539
1995.82, 1.07145
1995.97, 1.06216
1996.12, 1.09525
1996.26, 1.03273
1996.41, 1.20791
1996.55, 1.14921
1996.70, 1.18709
1996.85, 1.22913
1996.99, 1.09789
1997.14, 1.05288
1997.29, 1.23006
1997.43, 1.16437
1997.58, 1.29704
1997.73, 1.14542
1997.87, 1.37030
1998.02, 1.99080
1998.16, 1.68141
1998.31, 1.43287
1998.46, 1.03428
1998.60, 1.02488
1998.75, 0.954751
1998.90, 1.05522
1999.04, 0.992804
1999.19, 1.09912
1999.34, 1.04601
1999.48, 1.11691
1999.63, 0.984179
1999.77, 1.01766
1999.92, 1.14584
2000.07, 1.30174
2000.21, 1.26105
2000.36, 1.43459
2000.51, 1.08066
2000.65, 1.09730
2000.80, 1.22376
2000.95, 1.86282
2001.09, 2.86251
2001.24, 2.61244
2001.38, 2.23099
2001.53, 1.50006
2001.68, 1.06469
2001.82, 0.997595
2001.97, 1.04430
2002.12, 1.15717
2002.26, 1.29961
2002.41, 1.59631
2002.56, 1.31186
2002.70, 0.933511
2002.85, 1.60237
2002.99, 1.90023
2003.14, 1.52277
2003.29, 1.10597
2003.43, 1.01094
2003.58, 0.837121
2003.73, 0.902138
2003.87, 0.998991
2004.02, 0.983672
2004.17, 1.02345
2004.31, 1.00514
2004.46, 0.912475
2004.61, 1.25854
2004.75, 1.40672
2004.90, 1.39286
2005.04, 1.28436
2005.19, 1.09254
2005.34, 1.19876
2005.48, 1.65370
2005.63, 1.84959
2005.78, 1.90984
2005.92, 1.17681
2006.07, 0.925785
2006.22, 0.937635
2006.36, 0.742524
2006.51, 1.04002
2006.65, 1.06418
2006.80, 1.02071
2006.95, 1.23732
2007.09, 1.07275
2007.24, 1.19093
2007.39, 1.08673
2007.53, 1.59570
2007.68, 1.48496
2007.83, 1.38369
2007.97, 1.33249
2008.12, 1.08148
2008.26, 1.16675
2008.41, 1.23247
2008.56, 1.12957
2008.70, 1.10425
2008.85, 1.12719
2009.00, 0.989310
2009.14, 1.34075
2009.29, 0.961873
2009.44, 1.22944
2009.58, 1.02430
2009.73, 1.31242
2009.87, 1.09073
2010.02, 1.26344
2010.17, 1.24324
2010.31, 1.79768
2010.46, 1.62733
2010.61, 2.10807
2010.75, 1.27113
2010.90, 1.12206
2011.05, 0.845208
2011.19, 1.05580
2011.34, 1.30746
2011.48, 1.09582
2011.63, 0.917976
2011.78, 1.05605
2011.92, 1.22306
2012.07, 1.22242
2012.22, 1.11838
2012.36, 1.14799
2012.51, 0.997715
2012.66, 1.03481
2012.80, 1.18263
2012.95, 1.00000
2013.10, 1.17300
2013.24, 1.02992
2013.39, 1.16112
2013.53, 1.22784
2013.68, 1.30668
2013.83, 0.971017
2013.97, 1.16723
2014.12, 0.917503
2014.27, 1.06262
2014.41, 1.18947
2014.56, 0.964088
2014.71, 1.07550
2014.85, 1.17062
2015.00, 1.20839
2015.14, 1.10167
2015.29, 1.00028
2015.44, 1.17509
2015.58, 1.11249
2015.73, 1.00975
2015.88, 1.07344
2016.02, 1.02833
2016.17, 1.83579
2016.32, 1.74874
2016.46, 3.04612
2016.61, 2.09943
2016.75, 1.29124
2016.90, 1.20634
2017.05, 1.19035
2017.19, 1.09871
2017.34, 0.968134
2017.49, 1.23758
2017.63, 1.31176
2017.78, 1.31890
2017.93, 1.17344
2018.07, 1.31755
2018.22, 1.74651
2018.36, 1.90102
2018.51, 1.89916
2018.66, 1.18658
2018.80, 1.15222
2018.95, 0.780586
2019.10, 0.676341
2019.24, 1.01361
2019.39, 1.05701
2019.54, 0.967495
2019.68, 1.20188
2019.83, 0.967971
2019.97, 1.28153
2020.12, 1.02841
2020.27, 1.16793
2020.41, 1.33871
2020.56, 1.23420
2020.71, 1.37350
2020.85, 1.50920
2021.00, 1.88959
2021.15, 1.33619
2021.29, 1.02874
2021.44, 0.918124
2021.58, 1.19447
2021.73, 0.985435
2021.88, 1.06705
2022.02, 0.931550
2022.17, 0.963597
2022.32, 0.840870
2022.46, 1.13898
2022.61, 1.16058
2022.76, 1.25428
2022.90, 1.17739
2023.05, 1.11617
2023.20, 1.12022
2023.34, 1.05135
2023.49, 1.03840
2023.63, 1.17395
2023.78, 1.05226
2023.93, 0.976506
2024.07, 1.12909
2024.22, 1.09672
2024.37, 0.946486
2024.51, 0.982954
2024.66, 0.987104
2024.81, 1.12578
2024.95, 1.02949
2025.10, 0.950892
2025.24, 0.923917
2025.39, 1.32954
2025.54, 1.39796
2025.68, 1.45468
2025.83, 1.08692
2025.98, 0.605085
2026.12, 0.647061
2026.27, 1.00354
2026.42, 1.15831
2026.56, 0.987549
2026.71, 1.01484
2026.85, 0.932015
2027.00, 1.09283
2027.15, 1.11236
2027.29, 0.982161
2027.44, 1.17957
2027.59, 0.919415
2027.73, 1.20933
2027.88, 0.941128
2028.03, 0.954400
2028.17, 1.01742
2028.32, 1.19108
2028.46, 1.17683
2028.61, 1.12091
2028.76, 1.11475
2028.90, 1.07191
2029.05, 1.13083
2029.20, 1.32944
2029.34, 1.36606
2029.49, 3.06301
2029.64, 2.14673
2029.78, 1.35913
2029.93, 0.852988
2030.07, 1.03277
2030.22, 1.12343
2030.37, 0.917785
2030.51, 1.22823
2030.66, 1.26991
2030.81, 1.16395
2030.95, 1.04415
2031.10, 1.10499
2031.25, 0.975618
2031.39, 1.08712
2031.54, 1.03176
2031.69, 1.08296
2031.83, 1.09257
2031.98, 1.04114
2032.12, 1.06153
2032.27, 0.960076
2032.42, 1.25922
2032.56, 1.38486
2032.71, 1.40245
2032.86, 1.28883
2033.00, 1.02106
2033.15, 1.36336
2033.30, 1.95825
2033.44, 1.61475
2033.59, 1.51878
2033.73, 1.05133
2033.88, 0.814014
2034.03, 1.18684
2034.17, 0.931770
2034.32, 1.11111
2034.47, 1.22636
2034.61, 0.983081
2034.76, 1.10998
2034.91, 1.03051
2035.05, 1.15804
2035.20, 1.21775
2035.34, 1.36296
2035.49, 0.981286
2035.64, 1.29187
2035.78, 1.14131
2035.93, 1.33510
2036.08, 1.44937
2036.22, 1.16340
2036.37, 1.29532
2036.52, 1.12338
2036.66, 2.02173
2036.81, 3.33515
2036.95, 3.25501
2037.10, 2.48680
2037.25, 1.22622
2037.39, 1.50139
2037.54, 0.897728
2037.69, 1.38921
2037.83, 1.39010
2037.98, 1.32389
2038.13, 1.22051
2038.27, 1.25438
2038.42, 1.05137
2038.56, 1.24318
2038.71, 1.34466
2038.86, 1.08311
2039.00, 1.18382
2039.15, 0.920067
2039.30, 1.17037
2039.44, 1.26509
2039.59, 1.03181
2039.74, 1.30423
2039.88, 1.26951
2040.03, 1.22819
2040.18, 1.26743
2040.32, 1.39955
2040.47, 1.33993
2040.61, 1.28815
2040.76, 0.841098
2040.91, 1.06263
2041.05, 1.29699
2041.20, 1.18161
2041.35, 1.19724
2041.49, 1.33986
2041.64, 1.11183
2041.79, 1.24417
2041.93, 1.59914
2042.08, 1.83208
2042.22, 1.99303
2042.37, 1.56371
2042.52, 1.39309
2042.66, 1.35200
2042.81, 1.02459
2042.96, 1.14028
2043.10, 1.30618
2043.25, 1.21625
2043.40, 1.58000
2043.54, 1.43575
2043.69, 1.66899
2043.83, 1.56308
2043.98, 1.34591
2044.13, 1.30230
2044.27, 1.43112
2044.42, 1.15525
2044.57, 1.28364
2044.71, 1.37158
2044.86, 1.54279
2045.01, 3.64317
2045.15, 4.27409
2045.30, 3.27739
2045.44, 1.72567
2045.59, 1.41601
2045.74, 1.60272
2045.88, 1.71580
2046.03, 1.79264
2046.18, 1.39058
2046.32, 1.50050
2046.47, 1.46256
2046.62, 1.35288
2046.76, 1.45572
2046.91, 1.12811
2047.05, 1.26252
2047.20, 1.20676
2047.35, 1.46711
2047.49, 1.27082
2047.64, 1.36975
2047.79, 1.10220
2047.93, 1.19916
2048.08, 1.25043
2048.23, 1.24407
2048.37, 1.19116
2048.52, 1.21646
2048.67, 1.17542
2048.81, 1.26689
2048.96, 1.16609
2049.10, 1.31678
2049.25, 1.25981
2049.40, 1.31702
2049.54, 1.23092
2049.69, 1.21123
2049.84, 1.26063
2049.98, 1.28471
2050.13, 1.18423
2050.28, 1.24886
2050.42, 1.15553
2050.57, 1.30165
2050.71, 1.19204
2050.86, 1.12928
2051.01, 1.14831
2051.15, 1.36272
2051.30, 1.25655
2051.45, 1.25920
2051.59, 1.32730
2051.74, 1.88724
2051.89, 2.22842
2052.03, 1.89845
2052.18, 1.40555
2052.32, 0.852023
2052.47, 1.36050
2052.62, 1.26494
2052.76, 1.15922
2052.91, 1.26071
2053.06, 1.25912
2053.20, 1.36618
2053.35, 1.28847
2053.50, 1.30085
2053.64, 1.26696
2053.79, 0.978249
2053.93, 1.12318
2054.08, 1.31296
2054.23, 2.12984
2054.37, 2.81027
2054.52, 2.16761
2054.67, 2.08069
2054.81, 1.42539
2054.96, 1.25281
2055.11, 1.29386
2055.25, 0.975968
2055.40, 1.09227
2055.54, 1.07747
2055.69, 1.23459
2055.84, 1.06386
2055.98, 1.11063
2056.13, 0.940705
2056.28, 1.23935
2056.42, 1.02727
2056.57, 1.13405
2056.72, 1.10747
2056.86, 1.00277
2057.01, 1.07214
2057.15, 1.09293
2057.30, 0.976099
2057.45, 1.25912
2057.59, 1.09322
2057.74, 1.13920
2057.89, 1.03403
2058.03, 1.14640
2058.18, 1.03602
2058.33, 1.18835
2058.47, 1.20968
2058.62, 1.13143
2058.76, 1.09726
2058.91, 1.04850
2059.06, 0.932215
2059.20, 1.27096
2059.35, 1.04895
2059.50, 1.01353
2059.64, 1.04570
2059.79, 1.11777
2059.94, 1.09832
2060.08, 1.14818
2060.23, 1.30800
2060.38, 1.05394
2060.52, 1.19061
2060.67, 1.05819
2060.81, 1.27509
2060.96, 0.869289
2061.11, 1.02281
2061.25, 1.08900
2061.40, 1.09365
2061.55, 0.836460
2061.69, 0.994901
2061.84, 0.875160
2061.99, 0.995652
2062.13, 1.01579
2062.28, 1.05051
2062.42, 1.34320
2062.57, 1.25162
2062.72, 1.03673
2062.86, 0.834021
2063.01, 1.20785
2063.16, 1.04479
2063.30, 1.22307
2063.45, 1.15245
2063.60, 1.12868
2063.74, 0.979944
2063.89, 0.973563
2064.03, 1.07458
2064.18, 1.02730
2064.33, 0.881635
2064.47, 1.41709
2064.62, 1.62860
2064.77, 1.70307
2064.91, 1.34140
2065.06, 1.27693
2065.21, 0.892148
2065.35, 0.821491
2065.50, 0.913431
2065.64, 0.803981
2065.79, 1.01030
2065.94, 1.12467
2066.08, 0.967503
2066.23, 0.898875
2066.38, 0.962064
2066.52, 1.23339
2066.67, 1.07757
2066.82, 1.07320
2066.96, 1.17817
2067.11, 0.997830
2067.25, 0.975194
2067.40, 1.14624
2067.55, 0.978828
2067.69, 1.04011
2067.84, 0.977357
2067.99, 0.910975
2068.13, 1.06196
2068.28, 1.22088
2068.43, 1.15635
2068.57, 1.00988
2068.72, 1.08690
2068.86, 1.01033
2069.01, 0.935865
2069.16, 1.06335
2069.30, 1.07507
2069.45, 0.913195
2069.60, 1.20082
2069.74, 0.781765
2069.89, 1.04358
2070.04, 1.18060
2070.18, 0.817610
2070.33, 0.936521
2070.48, 0.930516
2070.62, 0.918163
2070.77, 1.09393
2070.91, 1.10112
2071.06, 1.17525
2071.21, 1.38080
2071.35, 1.07415
2071.50, 1.07080
2071.65, 0.894081
2071.79, 1.10709
2071.94, 0.867324
2072.09, 0.961356
2072.23, 1.10311
2072.38, 1.11088
2072.52, 1.13616
2072.67, 0.896119
2072.82, 1.13705
2072.96, 1.47644
2073.11, 1.22816
2073.26, 0.997034
2073.40, 1.09966
2073.55, 0.898008
2073.70, 1.16234
2073.84, 1.32635
2073.99, 0.883048
2074.13, 1.03500
2074.28, 0.974015
2074.43, 1.23092
2074.57, 1.26658
2074.72, 0.900521
2074.87, 1.20340
2075.01, 0.954075
2075.16, 1.00070
2075.31, 0.820355
2075.45, 1.09601
2075.60, 1.08699
2075.74, 0.925857
2075.89, 1.16284
2076.04, 1.34409
2076.18, 1.14714
2076.33, 1.07641
2076.48, 0.571684
2076.62, 1.27133
2076.77, 0.971389
2076.92, 1.22819
2077.06, 1.19724
2077.21, 1.22223
2077.35, 1.38742
2077.50, 1.34135
2077.65, 1.00951
2077.79, 0.832972
2077.94, 1.06345
2078.09, 1.00827
2078.23, 1.00756
2078.38, 1.21659
2078.53, 0.823095
2078.67, 1.04973
2078.82, 0.897396
2078.97, 0.899181
2079.11, 0.891251
2079.26, 1.10539
2079.40, 1.18044
2079.55, 0.849903
2079.70, 1.28576
2079.84, 0.993809
2079.99, 1.36479
2080.14, 1.07527
2080.28, 1.23783
2080.43, 1.02519
2080.58, 1.20426
2080.72, 0.924318
2080.87, 1.29398
2081.01, 0.989019
2081.16, 1.13539
2081.31, 0.903601
2081.45, 1.05616
2081.60, 1.04080
2081.75, 1.08719
2081.89, 0.916941
2082.04, 1.13093
2082.19, 1.17279
2082.33, 0.943809
2082.48, 1.44481
2082.62, 1.27411
2082.77, 1.01535
2082.92, 0.892819
2083.06, 1.13183
2083.21, 1.00045
2083.36, 1.00849
2083.50, 0.998515
2083.65, 1.24532
2083.80, 0.924507
2083.94, 1.02340
2084.09, 1.07323
2084.23, 1.20319
2084.38, 1.02560
2084.53, 1.01634
2084.67, 1.33507
2084.82, 1.12097
2084.97, 1.29483
2085.11, 0.861729
2085.26, 1.00102
2085.41, 0.778470
2085.55, 0.914947
2085.70, 0.856536
2085.84, 1.11595
2085.99, 1.02295
2086.14, 0.838793
2086.28, 1.04369
2086.43, 1.00147
2086.58, 0.909055
2086.72, 1.37288
2086.87, 0.939965
2087.02, 1.12501
2087.16, 0.926782
2087.31, 1.04017
2087.46, 1.25471
2087.60, 1.02198
2087.75, 0.965598
2087.89, 1.10772
2088.04, 1.28637
2088.19, 1.15931
2088.33, 1.57930
2088.48, 1.10474
2088.63, 1.18826
2088.77, 0.980630
2088.92, 1.32924
2089.07, 1.20579
2089.21, 1.05794
2089.36, 0.830439
2089.50, 1.12283
2089.65, 1.58410
2089.80, 1.46214
2089.94, 1.11817
2090.09, 0.952095
2090.24, 1.06091
2090.38, 1.04689
2090.53, 0.920303
2090.68, 1.14012
2090.82, 0.883391
2090.97, 1.05502
2091.11, 0.976212
2091.26, 1.28083
2091.41, 1.23677
2091.55, 1.03711
2091.70, 0.880423
2091.85, 0.958416
2091.99, 1.11872
2092.14, 1.11004
2092.29, 1.33451
2092.43, 1.25275
2092.58, 0.853114
2092.72, 1.04240
2092.87, 1.42254
2093.02, 0.862747
2093.16, 0.970000
2093.31, 1.17790
2093.46, 1.10590
2093.60, 1.23551
2093.75, 1.16049
2093.90, 0.866855
2094.04, 1.29169
2094.19, 1.06895
2094.33, 1.05894
2094.48, 0.922547
2094.63, 1.40864
2094.77, 1.31466
2094.92, 0.854443
2095.07, 1.17668
2095.21, 0.841994
2095.36, 0.784592
2095.51, 0.979134
2095.65, 1.00341
2095.80, 1.04023
2095.94, 1.21995
2096.09, 1.06738
2096.24, 1.36342
2096.38, 1.03320
2096.53, 1.12602
2096.68, 1.29885
2096.82, 0.990395
2096.97, 1.17125
2097.12, 0.981609
2097.26, 1.20009
2097.41, 1.14912
2097.56, 0.968569
2097.70, 1.53438
2097.85, 1.15297
2097.99, 1.03341
2098.14, 0.938893
2098.29, 0.970664
2098.43, 1.02462
2098.58, 1.01191
2098.73, 0.902487
2098.87, 0.830189
2099.02, 1.07813
2099.17, 0.868331
2099.31, 1.16258
2099.46, 1.34698
2099.60, 1.04744
2099.75, 1.34388
2099.90, 1.19255
2100.04, 0.989254
2100.19, 1.32584
2100.34, 0.861743
2100.48, 1.12977
2100.63, 1.39160
2100.78, 1.30725
2100.92, 1.30284
2101.07, 1.07971
2101.21, 1.26052
2101.36, 1.31608
2101.51, 1.12658
2101.65, 1.03317
2101.80, 1.21060
2101.95, 1.41787
2102.09, 1.01337
2102.24, 1.35446
2102.39, 0.992114
2102.53, 1.42187
2102.68, 1.16405
2102.82, 0.998947
2102.97, 1.24617
2103.12, 1.04745
2103.26, 1.22288
2103.41, 1.56744
2103.56, 1.07074
2103.70, 0.855963
2103.85, 1.55304
2104.00, 1.00060
2104.14, 1.11815
2104.29, 1.16884
2104.43, 1.33356
2104.58, 1.51892
2104.73, 0.973903
2104.87, 1.27465
2105.02, 1.09114
2105.17, 1.25377
2105.31, 1.02872
2105.46, 1.03334
2105.61, 1.13202
2105.75, 1.35703
2105.90, 0.955861
2106.04, 1.23511
2106.19, 0.970045
2106.34, 1.15639
2106.48, 1.00107
2106.63, 1.39858
2106.78, 1.09310
2106.92, 1.56803
2107.07, 0.622675
2107.22, 1.28809
2107.36, 1.04591
2107.51, 1.38879
2107.66, 0.862783
2107.80, 1.68346
2107.95, 1.05641
2108.09, 1.22423
2108.24, 1.31255
2108.39, 1.10350
2108.53, 1.17970
2108.68, 1.50884
2108.83, 1.41913
2108.97, 1.44149
2109.12, 1.58834
2109.27, 2.47572
2109.41, 3.51590
2109.56, 3.59444
2109.70, 3.16092
2109.85, 2.68077
2110.00, 3.48301
2110.14, 4.73008
2110.29, 5.54982
2110.44, 5.94735
2110.58, 6.03179
